,0
2155,Salus Faycite Shard: Sanavida
2156,Salus Faycite Shard: Shining Light
2157,Salus Faycite Shard: Sincere Light
2158,Salus Faycite Shard: Sincere Light
2159,Salus Faycite Shard: Sincere Remedy
2160,Salus Faycite Shard: Sincere Touch
2161,Salus Faycite Shard: Sjeon's Mending
2162,Salus Faycite Shard: Solemn Light
2163,Salus Faycite Shard: Solemn Remedy
2164,Salus Faycite Shard: Solemn Touch
2165,Salus Faycite Shard: Sorrow
2166,Salus Faycite Shard: Spiritual Remedy
2167,Salus Faycite Shard: Sterivida
2168,Salus Faycite Shard: Survival of the Auspicious
2169,Salus Faycite Shard: Survival of the Favored
2170,Salus Faycite Shard: Survival of the Felicitous
2171,Salus Faycite Shard: Survival of the Fortuitous
2172,Salus Faycite Shard: Survival of the Propitious
2173,Salus Faycite Shard: Survival of the Prosperous
2174,Salus Faycite Shard: Survival of the Serendipitous
2175,Salus Faycite Shard: Thirteenth Salve
2176,Salus Faycite Shard: Twelfth Night
2177,Salus Faycite Shard: Viridavida
2178,Salus Faycite Shard: Virzak's Melioration
2179,Salus Faycite Shard: Wellspring
2180,Salus Faycite Shard: Word of Greater Reformation
2181,Salus Faycite Shard: Word of Greater Replenishment
2182,Salus Faycite Shard: Word of Greater Restoration
2183,Salus Faycite Shard: Word of Recovery
2184,Salus Faycite Shard: Word of Reformation
2185,Salus Faycite Shard: Word of Rehabilitation
2186,Salus Faycite Shard: Word of Resurgence
2187,Salus Faycite Shard: Zealous Light
2188,Salus Faycite Shard: Zealous Touch
2189,Salus Faycite Shard: Zrelik's Recourse
2190,Sample of Unpredictable Liquids
2191,Sand Sculpted Ursine Totem
2192,Sandbattered Signet of Comfort
2193,Sandblasted Signet
2194,Sandborn Ursine Ornament
2195,Sapphire Infused Velium Jewel
2196,Sapphire Spiroc Feather
2197,Scale Touched Celerity
2198,Scale Touched Harmony
2199,Scale Touched Ingenuity
2200,Scale Touched Intensity
2201,Scale Touched Proficiency
2202,Scale Touched Resilience
2203,Scale Touched Savviness
2204,Scale of Reckoning
2205,Scarlet Dragon Scales
2206,Scarlet Legion Command Stone
2207,Scholarly Amethyst
2208,Scholarly Scalestone
2209,Scholarly Turquoise
2210,Scratched Eye Stone
2211,Scroll of Chaotic Writings
2212,Seaglass Curio
2213,Sebilisian Brilliance
2214,Sebilisian Celerity
2215,Sebilisian Efficacy
2216,Sebilisian Harmony
2217,Sebilisian Intensity
2218,Sebilisian Proficiency
2219,Sebilisian Prudence
2220,Sebilisian Resilience
2221,Secret Dawn Baraea
2222,Secret Dawn Celerity
2223,Secret Dawn Charm of Brilliance
2224,Secret Dawn Charm of Security
2225,Secret Dawn Charm of Vigor
2226,Secret Dawn Dire
2227,Secret Dawn Harmony
2228,Secret Dawn Hikma
2229,Secret Dawn Ingenuity
2230,Secret Dawn Intensity
2231,Secret Dawn Proficiency
2232,Secret Dawn Qua
2233,Secret Dawn Resilience
2234,Secret Dawn Savviness
2235,"Selvari, Reflection of Beauty"
2236,Sentinel Ring
2237,Serpent Seeker's Charm of Lore
2238,Sextant of Sunken Seas
2239,Shard of Everliving Clay
2240,Shard of Increased Health
2241,Shard of Nargilor Magic
2242,Shiliskin Good Luck Charm
2243,Shimmering Agate Signet
2244,Shimmering Black Pearl
2245,Shimmering Emerald Crystal
2246,Shrunken Elf Head
2247,Shrunken Skull
2248,Sigil of Impunity
2249,Sigil of Thorns
2250,Signet of Fiel'Tian
2251,Signet of the Great Blasphemy
2252,Signet of the Silent Hopper
2253,Silver Charm of Brell's Favor
2254,Silver Coil Spring
2255,Silver Frost Crystal
2256,Simple Charm of Derived Adaptation
2257,Simple Charm of Derived Audacity
2258,Simple Charm of Derived Conviction
2259,Simple Charm of Derived Corruption
2260,Simple Charm of Derived Diversity
2261,Simple Charm of Derived Endurance
2262,Simple Charm of Derived Erudition
2263,Simple Charm of Derived Ferocity
2264,Simple Charm of Derived Force
2265,Simple Charm of Derived Foundation
2266,Simple Charm of Derived Invention
2267,Simple Charm of Derived Power
2268,Simple Charm of Derived Purpose
2269,Simple Charm of Derived Refinement
2270,Simple Charm of Derived Tenacity
2271,Simple Charm of Derived Tradition
2272,Simple Charm of Mental Conviction
2273,Simple Charm of Mental Corruption
2274,Simple Charm of Mental Diversity
2275,Simple Charm of Mental Erudition
2276,Simple Charm of Mental Ferocity
2277,Simple Charm of Mental Invention
2278,Simple Charm of Mental Tenacity
2279,Simple Charm of Mental Tradition
2280,Simple Charm of Physical Adaptation
2281,Simple Charm of Physical Audacity
2282,Simple Charm of Physical Conviction
2283,Simple Charm of Physical Corruption
2284,Simple Charm of Physical Diversity
2285,Simple Charm of Physical Endurance
2286,Simple Charm of Physical Ferocity
2287,Simple Charm of Physical Force
2288,Simple Charm of Physical Foundation
2289,Simple Charm of Physical Invention
2290,Simple Charm of Physical Power
2291,Simple Charm of Physical Purpose
2292,Simple Charm of Physical Refinement
2293,Simple Charm of Physical Tenacity
2294,Simple Charm of Spiritual Adaptation
2295,Simple Charm of Spiritual Audacity
2296,Simple Charm of Spiritual Conviction
2297,Simple Charm of Spiritual Corruption
2298,Simple Charm of Spiritual Diversity
2299,Simple Charm of Spiritual Endurance
2300,Simple Charm of Spiritual Erudition
2301,Simple Charm of Spiritual Ferocity
2302,Simple Charm of Spiritual Force
2303,Simple Charm of Spiritual Foundation
2304,Simple Charm of Spiritual Invention
2305,Simple Charm of Spiritual Power
2306,Simple Charm of Spiritual Purpose
2307,Simple Charm of Spiritual Refinement
2308,Simple Charm of Spiritual Tenacity
2309,Simple Charm of Spiritual Tradition
2310,Sinister Diabolic Chime
2311,Skull of Null
2312,Skullhead Charm
2313,Slipgear's Gem
2314,Small Clear Glowing Stone Tear
2315,Small Clear Resonating Stone Tear
2316,Small Clear Stone Tear
2317,Small Glowing Stone Tear
2318,Small Resonating Stone Tear
2319,Small Stone Tear
2320,Smith Charm
2321,Soldier's Brooch of the Arcane
2322,Soldier's Brooch of the Corrupt
2323,Soldier's Brooch of the Darkened
2324,Soldier's Brooch of the Robust
2325,Soldier's Brooch of the Spirited
2326,Soldier's Brooch of the Stalwart
2327,Soldier's Brooch of the Stealthy
2328,Soldier's Brooch of the Virtuous
2329,Spikerat Skull
2330,Spiraled Opalescent Eye
2331,Sporali Treat Bag
2332,Stainless Amulet
2333,Stainless Charm
2334,Stainless Symbol
2335,Stainless Talisman
2336,Stainless Trinket
2337,Stalwart Charm of Derived Adaptation
2338,Stalwart Charm of Derived Audacity
2339,Stalwart Charm of Derived Conviction
2340,Stalwart Charm of Derived Corruption
2341,Stalwart Charm of Derived Diversity
2342,Stalwart Charm of Derived Endurance
2343,Stalwart Charm of Derived Erudition
2344,Stalwart Charm of Derived Ferocity
2345,Stalwart Charm of Derived Force
2346,Stalwart Charm of Derived Foundation
2347,Stalwart Charm of Derived Invention
2348,Stalwart Charm of Derived Power
2349,Stalwart Charm of Derived Purpose
2350,Stalwart Charm of Derived Refinement
2351,Stalwart Charm of Derived Tenacity
2352,Stalwart Charm of Derived Tradition
2353,Stalwart Charm of Mental Conviction
2354,Stalwart Charm of Mental Corruption
2355,Stalwart Charm of Mental Diversity
2356,Stalwart Charm of Mental Erudition
2357,Stalwart Charm of Mental Ferocity
2358,Stalwart Charm of Mental Invention
2359,Stalwart Charm of Mental Tenacity
2360,Stalwart Charm of Mental Tradition
2361,Stalwart Charm of Physical Adaptation
2362,Stalwart Charm of Physical Audacity
2363,Stalwart Charm of Physical Conviction
2364,Stalwart Charm of Physical Corruption
2365,Stalwart Charm of Physical Diversity
2366,Stalwart Charm of Physical Endurance
2367,Stalwart Charm of Physical Ferocity
2368,Stalwart Charm of Physical Force
2369,Stalwart Charm of Physical Foundation
2370,Stalwart Charm of Physical Invention
2371,Stalwart Charm of Physical Power
2372,Stalwart Charm of Physical Purpose
2373,Stalwart Charm of Physical Refinement
2374,Stalwart Charm of Physical Tenacity
2375,Stalwart Charm of Spiritual Adaptation
2376,Stalwart Charm of Spiritual Audacity
2377,Stalwart Charm of Spiritual Conviction
2378,Stalwart Charm of Spiritual Corruption
2379,Stalwart Charm of Spiritual Diversity
2380,Stalwart Charm of Spiritual Endurance
2381,Stalwart Charm of Spiritual Erudition
2382,Stalwart Charm of Spiritual Ferocity
2383,Stalwart Charm of Spiritual Force
2384,Stalwart Charm of Spiritual Foundation
2385,Stalwart Charm of Spiritual Invention
2386,Stalwart Charm of Spiritual Power
2387,Stalwart Charm of Spiritual Purpose
2388,Stalwart Charm of Spiritual Refinement
2389,Stalwart Charm of Spiritual Tenacity
2390,Stalwart Charm of Spiritual Tradition
2391,Stalwart Spitegem of Allure
2392,Stalwart Spitegem of Courage
2393,Stalwart Spitegem of Deftness
2394,Stalwart Spitegem of Foresight
2395,Stalwart Spitegem of Resilience
2396,Stalwart Spitegem of Scholarship
2397,Stalwart Spitegem of Stability
2398,Stalwart Spitegem of Swiftness
2399,Stalwart Spitegem of the Beneficent
2400,Stalwart Spitegem of the Fulcrum
2401,Stalwart Spitegem of the Resourceful
2402,Stalwart Spitegem of the Sturdy
2403,Stalwart Spitegem of the Valiant
2404,Stalwart Spitegem of the Vengeful
2405,Stalwart Sulstone of Allure
2406,Stalwart Sulstone of Courage
2407,Stalwart Sulstone of Deftness
2408,Stalwart Sulstone of Foresight
2409,Stalwart Sulstone of Resilience
2410,Stalwart Sulstone of Scholarship
2411,Stalwart Sulstone of Stability
2412,Stalwart Sulstone of Swiftness
2413,Stalwart Sulstone of the Beneficent
2414,Stalwart Sulstone of the Fulcrum
2415,Stalwart Sulstone of the Resourceful
2416,Stalwart Sulstone of the Sturdy
2417,Stalwart Sulstone of the Valiant
2418,Stalwart Sulstone of the Vengeful
2419,Star Plate Charm
2420,Starfish
2421,Statuette of the Unstoppable Zek
2422,Steamgineer's Trinket of Station
2423,Steel-Etched Tooth
2424,Steel-Plated Rib Bone
2425,Stenchmoss
2426,Stone Feather
2427,Stone Tear
2428,Stone of Defiance
2429,Stone of the Landing
2430,Stonebark's Protective Amulet
2431,Swarm Mistress Chitin Shard
2432,Swift Blueseed
2433,Swift Pear-Cut Diamond
2434,Symbol of Disloyalty to Vox
2435,Symbol of the Autarch
2436,Symbol of the Dragon's Scale
2437,Symbol of the Malefactor
2438,Synarcana's Jewel of Timeless Alacrity
2439,Tackle of Nesseun's Last Meal
2440,Tactician's Trinket
2441,Tailor Charm
2442,Tainted Heartstone
2443,Tainted Loam
2444,Talisman of Living Rock
2445,Talisman of Sycophance
2446,Talisman of Werewolf Brain
2447,Talisman of the Lone Crusader
2448,Talisman of the Spellslinger
2449,Talisman of the Spellweaver
2450,Talisman of the Turasian Sycophant
2451,"Tarnished Dagger, Card of Assassins"
2452,Tarnished Skullhead Box
2453,Tears of the Final Stand
2454,Telmira Orb of Fidelity
2455,Telmira Tenent Orb
2456,Tempus Faycite Shard: Accost
2457,Tempus Faycite Shard: Aculeus Discipline
2458,Tempus Faycite Shard: Advanced Retaliation
2459,Tempus Faycite Shard: Aggravate
2460,Tempus Faycite Shard: Arcwork Discipline
2461,Tempus Faycite Shard: Armor of Darkened Runes
2462,Tempus Faycite Shard: Armor of Mystical Runes
2463,Tempus Faycite Shard: Armor of Phantasmic Runes
2464,Tempus Faycite Shard: Armor of Relentless Runes
2465,Tempus Faycite Shard: Armor of Stalwart Runes
2466,Tempus Faycite Shard: Armor of Tenacious Runes
2467,Tempus Faycite Shard: Aspbleeder Discipline
2468,Tempus Faycite Shard: Axe of Derakor
2469,Tempus Faycite Shard: Axe of Illdaera
2470,Tempus Faycite Shard: Axe of Numicia
2471,Tempus Faycite Shard: Axe of Rekatok
2472,Tempus Faycite Shard: Axe of Zurel
2473,Tempus Faycite Shard: Barbed Tongue Discipline
2474,Tempus Faycite Shard: Barrage
2475,Tempus Faycite Shard: Batter
2476,Tempus Faycite Shard: Beset
2477,Tempus Faycite Shard: Blinding Blaze
2478,Tempus Faycite Shard: Blinding Brilliance
2479,Tempus Faycite Shard: Blinding Burst
2480,Tempus Faycite Shard: Blinding Flare
2481,Tempus Faycite Shard: Blinding Glare
2482,Tempus Faycite Shard: Blinding Gleam
2483,Tempus Faycite Shard: Blinding Glint
2484,Tempus Faycite Shard: Blinding Spark
2485,Tempus Faycite Shard: Breath of Tranquility
2486,Tempus Faycite Shard: Brutal Volley
2487,Tempus Faycite Shard: Burning Shout
2488,Tempus Faycite Shard: Bushwhack
2489,Tempus Faycite Shard: Capricious Rage Discipline
2490,Tempus Faycite Shard: Cascading Boneshield
2491,Tempus Faycite Shard: Cascading Deathshield
2492,Tempus Faycite Shard: Cascading Doomshield
2493,Tempus Faycite Shard: Cascading Dreadshield
2494,Tempus Faycite Shard: Chelicerae Discipline
2495,Tempus Faycite Shard: Clamor of Claws
2496,Tempus Faycite Shard: Crane Stance
2497,Tempus Faycite Shard: Crepuscular Auspice
2498,Tempus Faycite Shard: Crystalpalm Discipline
2499,Tempus Faycite Shard: Cyclonic Blades
2500,Tempus Faycite Shard: Darkened Auspice
2501,Tempus Faycite Shard: Decimator's Volley
2502,Tempus Faycite Shard: Decry Death
2503,Tempus Faycite Shard: Defer Death
2504,Tempus Faycite Shard: Delay Death
2505,Tempus Faycite Shard: Demolishing Volley
2506,Tempus Faycite Shard: Deny Death
2507,Tempus Faycite Shard: Diamondpalm Discipline
2508,Tempus Faycite Shard: Docent of Toxicity
2509,Tempus Faycite Shard: Dragon's Balance
2510,Tempus Faycite Shard: Dragonstrike Blades
2511,Tempus Faycite Shard: Eagle's Balance
2512,Tempus Faycite Shard: Eagle's Poise
2513,Tempus Faycite Shard: Early Retaliation
2514,Tempus Faycite Shard: Earthforce Discipline
2515,Tempus Faycite Shard: Eight Breaths
2516,Tempus Faycite Shard: Eight-Step Pattern
2517,Tempus Faycite Shard: Enraging Axe Kicks
2518,Tempus Faycite Shard: Enraging Crescent Kicks
2519,Tempus Faycite Shard: Enraging Cut Kicks
2520,Tempus Faycite Shard: Enraging Wheel Kicks
2521,Tempus Faycite Shard: Eradicator's Discipline
2522,Tempus Faycite Shard: Eradicator's Volley
2523,Tempus Faycite Shard: Eye of the Storm
2524,Tempus Faycite Shard: Fearless Frenzy
2525,Tempus Faycite Shard: Fifth Wind
2526,Tempus Faycite Shard: Fifth Wind
2527,Tempus Faycite Shard: Fifth Wind
2528,Tempus Faycite Shard: Fifth Wind
2529,Tempus Faycite Shard: Foray
2530,Tempus Faycite Shard: Force of Marr
2531,Tempus Faycite Shard: Force of Oseka
2532,Tempus Faycite Shard: Force of the Darkened Sea
2533,Tempus Faycite Shard: Force of the Grotto
2534,Tempus Faycite Shard: Force of the Iceclad
2535,Tempus Faycite Shard: Force of the Timorous Deep
2536,Tempus Faycite Shard: Forestall Death
2537,Tempus Faycite Shard: Fourth Wind
2538,Tempus Faycite Shard: Fourth Wind
2539,Tempus Faycite Shard: Fourth Wind
2540,Tempus Faycite Shard: Fourth Wind
2541,Tempus Faycite Shard: Gashing Blade
2542,Tempus Faycite Shard: Gouging Blade
2543,Tempus Faycite Shard: Harassing Shout
2544,Tempus Faycite Shard: Harrow
2545,Tempus Faycite Shard: Heartpierce
2546,Tempus Faycite Shard: Heartrend
2547,Tempus Faycite Shard: Heartrip
2548,Tempus Faycite Shard: Heartspike
2549,Tempus Faycite Shard: Heartsting
2550,Tempus Faycite Shard: Heron Stance
2551,Tempus Faycite Shard: Hiatus
2552,Tempus Faycite Shard: Instruction in Toxicity
2553,Tempus Faycite Shard: Insult
2554,Tempus Faycite Shard: Jab Through
2555,Tempus Faycite Shard: Jeer
2556,Tempus Faycite Shard: Jembel's Lively Crescendo
2557,Tempus Faycite Shard: Jolting Heel Kicks
2558,Tempus Faycite Shard: Jolting Hook Kicks
2559,Tempus Faycite Shard: Kick in the Shins
2560,Tempus Faycite Shard: Kick in the Teeth
2561,Tempus Faycite Shard: Knuckle Break
2562,Tempus Faycite Shard: Knuckle Crush
2563,Tempus Faycite Shard: Knuckle Smash
2564,Tempus Faycite Shard: Knuckle Snap
2565,Tempus Faycite Shard: Kolain's Lively Crescendo
2566,Tempus Faycite Shard: Lacerating Blade
2567,Tempus Faycite Shard: Lesson in Toxicity
2568,Tempus Faycite Shard: Lie in Wait
2569,Tempus Faycite Shard: Maelstrom Blade
2570,Tempus Faycite Shard: Maelstrom of Claws
2571,Tempus Faycite Shard: Mangle
2572,Tempus Faycite Shard: Mangling Volley
2573,Tempus Faycite Shard: Maul
2574,Tempus Faycite Shard: Motlak's Lively Crescendo
2575,Tempus Faycite Shard: Nimble Reflexes
2576,Tempus Faycite Shard: Nine Breaths
2577,Tempus Faycite Shard: Oppressing Shout
2578,Tempus Faycite Shard: Pinpoint Deficiencies
2579,Tempus Faycite Shard: Pinpoint Flaws
2580,Tempus Faycite Shard: Pinpoint Liabilities
2581,Tempus Faycite Shard: Pinpoint Vitals
2582,Tempus Faycite Shard: Pinpoint Weaknesses
2583,Tempus Faycite Shard: Premature Retaliation
2584,Tempus Faycite Shard: Prior Retaliation
2585,Tempus Faycite Shard: Proactive Retaliation
2586,Tempus Faycite Shard: Pummel
2587,Tempus Faycite Shard: Punch Through
2588,Tempus Faycite Shard: Punch in the Throat
2589,Tempus Faycite Shard: Rabbit Punch
2590,Tempus Faycite Shard: Rapid Reflexes
2591,Tempus Faycite Shard: Razor's Edge Discipline
2592,Tempus Faycite Shard: Reckless Servant
2593,Tempus Faycite Shard: Reflexive Bladespurs
2594,Tempus Faycite Shard: Reflexive Rancor
2595,Tempus Faycite Shard: Reflexive Rending
2596,Tempus Faycite Shard: Reflexive Retort
2597,Tempus Faycite Shard: Reflexive Righteousness
2598,Tempus Faycite Shard: Refuse Death
2599,Tempus Faycite Shard: Reject Death
2600,Tempus Faycite Shard: Relax
2601,Tempus Faycite Shard: Relentless Servant
2602,Tempus Faycite Shard: Remorseless Servant
2603,Tempus Faycite Shard: Rending Blade
2604,Tempus Faycite Shard: Rescind Death
2605,Tempus Faycite Shard: Restless Frenzy
2606,Tempus Faycite Shard: Ridicule
2607,Tempus Faycite Shard: Riotous Servant
2608,Tempus Faycite Shard: Ruinous Servant
2609,Tempus Faycite Shard: Rush
2610,Tempus Faycite Shard: Ruthless Servant
2611,Tempus Faycite Shard: Savage Volley
2612,Tempus Faycite Shard: Scoff
2613,Tempus Faycite Shard: Scorn
2614,Tempus Faycite Shard: Seven Breaths
2615,Tempus Faycite Shard: Seven-Step Pattern
2616,Tempus Faycite Shard: Seventh Wind
2617,Tempus Faycite Shard: Silisia's Lively Crescendo
2618,Tempus Faycite Shard: Six Breaths
2619,Tempus Faycite Shard: Six-Step Pattern
2620,Tempus Faycite Shard: Sixth Wind
2621,Tempus Faycite Shard: Sixth Wind
2622,Tempus Faycite Shard: Sixth Wind
2623,Tempus Faycite Shard: Sixth Wind
2624,Tempus Faycite Shard: Slander
2625,Tempus Faycite Shard: Sneer
2626,Tempus Faycite Shard: Soothing Harvest
2627,Tempus Faycite Shard: Storm of Claws
2628,Tempus Faycite Shard: Stormstrike Blades
2629,Tempus Faycite Shard: Stormwheel Blades
2630,Tempus Faycite Shard: Stormwild Frenzy
2631,Tempus Faycite Shard: Sucker Punch
2632,Tempus Faycite Shard: Sundering Volley
2633,Tempus Faycite Shard: Surprise Attack
2634,Tempus Faycite Shard: Swift Reflexes
2635,Tempus Faycite Shard: Tempest Blades
2636,Tempus Faycite Shard: Tempest of Claws
2637,Tempus Faycite Shard: Temple Bash
2638,Tempus Faycite Shard: Temple Chop
2639,Tempus Faycite Shard: Temple Crack
2640,Tempus Faycite Shard: Temple Crush
2641,Tempus Faycite Shard: Temple Demolish
2642,Tempus Faycite Shard: Temple Slam
2643,Tempus Faycite Shard: Temple Smash
2644,Tempus Faycite Shard: Temple Strike
2645,Tempus Faycite Shard: Tendon Gash
2646,Tempus Faycite Shard: Tendon Lacerate
2647,Tempus Faycite Shard: Tendon Rip
2648,Tempus Faycite Shard: Tendon Rupture
2649,Tempus Faycite Shard: Tendon Sever
2650,Tempus Faycite Shard: Tendon Shear
2651,Tempus Faycite Shard: Tendon Slash
2652,Tempus Faycite Shard: Tendon Tear
2653,Tempus Faycite Shard: Tenebrous Auspice
2654,Tempus Faycite Shard: Terrorpalm Discipline
2655,Tempus Faycite Shard: Third Wind
2656,Tempus Faycite Shard: Third Wind
2657,Tempus Faycite Shard: Third Wind
2658,Tempus Faycite Shard: Third Wind
2659,Tempus Faycite Shard: Tiger's Balance
2660,Tempus Faycite Shard: Tiger's Poise
2661,Tempus Faycite Shard: Tormenting Shout
2662,Tempus Faycite Shard: Torrid Frenzy
2663,Tempus Faycite Shard: Tumult of Claws
2664,Tempus Faycite Shard: Umbral Auspice
2665,Tempus Faycite Shard: Vindicating Volley
2666,Tempus Faycite Shard: Ward of Assurance
2667,Tempus Faycite Shard: Ward of Certitude
2668,Tempus Faycite Shard: Ward of Righteousness
2669,Tempus Faycite Shard: Ward of Surety
2670,Tempus Faycite Shard: Warrior's Auspice
2671,Tempus Faycite Shard: Warrior's Bastion
2672,Tempus Faycite Shard: Warrior's Bulwark
2673,Tempus Faycite Shard: Warrior's Rampart
2674,Tempus Faycite Shard: Wheel of Fists
2675,Tempus Faycite Shard: Wheeling Blades
2676,Tempus Faycite Shard: Whorl Blade
2677,Tempus Faycite Shard: Whorl of Fists
2678,Tempus Faycite Shard: Wounding Blade
2679,Tempus Faycite Shard: Zalikor's Fang
2680,Tempus Faycite Shard: Zburator's Lively Crescendo
2681,Tenante's Comfort
2682,Tenndxx's Charm
2683,Tesch Splitpaw Jade
2684,The Executioner's Crimson Trophy
2685,The Interrogator's Favorite 'Toy'
2686,The Sorcerer's Bauble
2687,The Tears of Alaris
2688,The Tears of Alaris
2689,The True Tears of Alaris
2690,Theologist's Charm
2691,Tidecaster's Shell
2692,Tinmyn's Oil Can
2693,Tiny Enchanted Clock
2694,Tiny Flower
2695,Token of Forgotten Memories
2696,Token of Shattered Memories
2697,Tome of Compulsive Classification
2698,Tomes of the Four
2699,Topaz Infused Velium Jewel
2700,Toriss' Spiked Charm
2701,Totem of Fury
2702,Totem of Riggbit's Bouncing Banality
2703,Tower Guardian's Scavenged Bauble
2704,Toxicologist Charm
2705,Translucent Feral Essence
2706,Trinket of Fearful Reverie
2707,Trinket of the Riftseeker
2708,Trusty Length of Rope
2709,Tsetsian Leg
2710,Turasian Talisman
2711,Tyranont Heart
2712,Unfettered Mephit Heart
2713,Unliving Concoction
2714,Unlucky Hopper Signet
2715,Vale Lord's Crystal
2716,Valthun's Memory Shard
2717,Velium Empowered Gem of Freezing
2718,Velium Empowered Gem of Soothing
2719,Velium Empowered Gem of Striking
2720,Velium Endowed Charm of Brilliance
2721,Velium Endowed Charm of Security
2722,Velium Endowed Charm of Vigor
2723,Velium Enhanced Charm of Brilliance
2724,Velium Enhanced Charm of Security
2725,Velium Enhanced Charm of Vigor
2726,Velium Infused Celerity
2727,Velium Infused Charm of Brilliance
2728,Velium Infused Charm of Security
2729,Velium Infused Charm of Vigor
2730,Velium Infused Gem of Security
2731,Velium Infused Harmony
2732,Velium Infused Ingenuity
2733,Velium Infused Intensity
2734,Velium Infused Proficiency
2735,Velium Infused Resilience
2736,Velium Infused Savviness
2737,Velium Threaded Celerity
2738,Velium Threaded Charm of Brilliance
2739,Velium Threaded Charm of Security
2740,Velium Threaded Charm of Vigor
2741,Velium Threaded Harmony
2742,Velium Threaded Ingenuity
2743,Velium Threaded Intensity
2744,Velium Threaded Proficiency
2745,Velium Threaded Resilience
2746,Velium Threaded Savviness
2747,Velium Troll Figurine
2748,Velvet Frost
2749,Venril Sathir Charm
2750,Verdant Amulet
2751,Verdant Charm
2752,Verdant Symbol
2753,Verdant Talisman
2754,Verdant Trinket
2755,Very Small Clear Stone Tear
2756,Very Small Stone Tear
2757,Vestal Insignia
2758,Vial of Death Stinger's Venom
2759,Vial of Toxic Scorpion Venom
2760,Vile Totem
2761,Visage of Brekt
2762,Vyers' Sigil
2763,Wailing Soulshard
2764,Wanderer's Whistle
2765,Wanderlust Guild Loadstone
2766,Warlord's Stone
2767,Wayfarers Brotherhood Emblem
2768,Weeping Heaven Baraea
2769,Weeping Heaven Dire
2770,Weeping Heaven Hikma
2771,Weeping Heaven Qua
2772,Weeping Shard
2773,Wendia's Blessing
2774,Wendia's Charm
2775,Whimsy of the Masters
2776,Whispering Midnight Assaulting Fire
2777,Whispering Midnight Assaulting Magic
2778,Whispering Midnight Attacker
2779,Whispering Midnight Casting Fire
2780,Whispering Midnight Casting Magic
2781,Whispering Midnight Defender
2782,Whispering Midnight Defending Fire
2783,Whispering Midnight Defending Magic
2784,Whispering Midnight Dorsal Defense
2785,Whispering Midnight Enhancement
2786,Whispering Midnight Protecting Fire
2787,Whispering Midnight Protecting Magic
2788,Whispering Midnight Soothing
2789,Whispering Midnight Ventral Defense
2790,Whispering Midnight Warding Fire
2791,Whispering Midnight Warding Magic
2792,White Diamond Charm
2793,White Dragon's Tooth
2794,Will to Rule
2795,Wisp of Flame
2796,Worn Iron Rallosian Relic
2797,Wrapped Conflagrant Celerity
2798,Wrapped Conflagrant Harmony
2799,Wrapped Conflagrant Ingenuity
2800,Wrapped Conflagrant Intensity
2801,Wrapped Conflagrant Proficiency
2802,Wrapped Conflagrant Resilience
2803,Wrapped Conflagrant Savviness
2804,Xoomix`s Mystical Charm
2805,Ythalym's Token
2806,Zueria Slide: Dreadlands
2807,Zueria Slide: Great Divide
2808,Zueria Slide: Nektulos
2809,Zueria Slide: North Ro
2810,Zueria Slide: Skyfire
2811,Zueria Slide: Stonebrunt
2812,all charm
2813,all charm
2814,all charm
2815,all charm //G21AV AC
2816,all charm //G21AV intwis
2817,all charm //G21AV strsta
2818,all charm //R21AV AC
2819,all charm //R21AV intwis
2820,all charm //R21AV strsta
2821,all primary secondary range charm aug //G21AV Bala
2822,all primary secondary range charm aug //G21AV hAgi
2823,all primary secondary range charm aug //G21AV hDex
2824,all primary secondary range charm aug //G21AV hInt
2825,all primary secondary range charm aug //G21AV hSta
2826,all primary secondary range charm aug //G21AV hStr
2827,all primary secondary range charm aug //G21AV hWis
