,0
13128,Sodalite of Minor Sight
13129,Sodalite of Minor Sundering
13130,Sodalite of Minor Virility
13131,Sodalite of Potency
13132,Sodalite of Pure Aggression
13133,Sodalite of Pure Alacrity
13134,Sodalite of Pure Battle
13135,Sodalite of Pure Celerity
13136,Sodalite of Pure Dexterity
13137,Sodalite of Pure Efficiency
13138,Sodalite of Pure Extension
13139,Sodalite of Pure Ferocity
13140,Sodalite of Pure Haste
13141,Sodalite of Pure Healing
13142,Sodalite of Pure Potency
13143,Sodalite of Pure Quickening
13144,Sodalite of Pure Sight
13145,Sodalite of Pure Sundering
13146,Sodalite of Pure Virility
13147,Sodalite of Quickening
13148,Sodalite of Sight
13149,Sodalite of Sundering
13150,Sodalite of Virility
13151,Sodkee's Striking Stone
13152,Sodkee's Sympathetic Stone
13153,Sol Ro Battle Hammer Ornament
13154,Sol Skean Ornament
13155,Sol's Robe of Embers Ornament
13156,Sol`Dal Chain Arms Ornament
13157,Sol`Dal Chain Chest Ornament
13158,Sol`Dal Chain Feet Ornament
13159,Sol`Dal Chain Hands Ornament
13160,Sol`Dal Chain Helm Ornament
13161,Sol`Dal Chain Legs Ornament
13162,Sol`Dal Chain Wrist Ornament
13163,Sol`Dal Cloth Arms Ornament
13164,Sol`Dal Cloth Chest Ornament
13165,Sol`Dal Cloth Feet Ornament
13166,Sol`Dal Cloth Hands Ornament
13167,Sol`Dal Cloth Helm Ornament
13168,Sol`Dal Cloth Legs Ornament
13169,Sol`Dal Cloth Robe Ornament
13170,Sol`Dal Cloth Wrist Ornament
13171,Sol`Dal Leather Arms Ornament
13172,Sol`Dal Leather Chest Ornament
13173,Sol`Dal Leather Feet Ornament
13174,Sol`Dal Leather Hands Ornament
13175,Sol`Dal Leather Helm Ornament
13176,Sol`Dal Leather Legs Ornament
13177,Sol`Dal Leather Wrist Ornament
13178,Sol`Dal Plate Arms Ornament
13179,Sol`Dal Plate Chest Ornament
13180,Sol`Dal Plate Feet Ornament
13181,Sol`Dal Plate Hands Ornament
13182,Sol`Dal Plate Helm Ornament
13183,Sol`Dal Plate Legs Ornament
13184,Sol`Dal Plate Wrist Ornament
13185,Soldier's Stone of Purity
13186,Solid Coal of Prowess
13187,Solid Stone of the Iron Fist
13188,Solidified Shadow Spine Magical Taint
13189,Solo Elder Boot Seal of the Seafarer
13190,Solo Elder Boot Seal of the Singer
13191,Solo Elder Chest Seal of the Arcanist
13192,Solo Elder Chest Seal of the Assassin
13193,Solo Elder Chest Seal of the Berserker
13194,Solo Elder Chest Seal of the Cryomancer
13195,Solo Elder Chest Seal of the Defiler
13196,Solo Elder Chest Seal of the Drummer
13197,Solo Elder Chest Seal of the Farseer
13198,Solo Elder Chest Seal of the Firechief
13199,Solo Elder Chest Seal of the Healer
13200,Solo Elder Chest Seal of the Pyromancer
13201,Solo Elder Chest Seal of the Seafarer
13202,Solo Elder Chest Seal of the Singer
13203,Solo Elder Chest Seal of the Stargazer
13204,Solo Elder Chest Seal of the Traveler
13205,Solo Elder Chest Seal of the Venturer
13206,Solo Elder Chest Seal of the Warchief
13207,Solo Elder Glove Seal of the Cryomancer
13208,Solo Elder Glove Seal of the Drummer
13209,Solo Elder Helm Seal of the Arcanist
13210,Solo Elder Helm Seal of the Farseer
13211,Solo Elder Legging Seal of the Berserker
13212,Solo Elder Legging Seal of the Traveler
13213,Solo Elder Legging Seal of the Venturer
13214,Solo Elder Sleeve Seal of the Firechief
13215,Solo Elder Sleeve Seal of the Healer
13216,Solo Elder Sleeve Seal of the Pyromancer
13217,Solo Elder Sleeve Seal of the Warchief
13218,Solo Elder Wrist Seal of the Assassin
13219,Solo Elder Wrist Seal of the Defiler
13220,Solo Elder Wrist Seal of the Healer
13221,Solo Elder Wrist Seal of the Stargazer
13222,Soloist Ascension Boot Seal of the Seafarer
13223,Soloist Ascension Boot Seal of the Singer
13224,Soloist Ascension Chest Seal of the Arcanist
13225,Soloist Ascension Chest Seal of the Assassin
13226,Soloist Ascension Chest Seal of the Berserker
13227,Soloist Ascension Chest Seal of the Cryomancer
13228,Soloist Ascension Chest Seal of the Defiler
13229,Soloist Ascension Chest Seal of the Drummer
13230,Soloist Ascension Chest Seal of the Farseer
13231,Soloist Ascension Chest Seal of the Firechief
13232,Soloist Ascension Chest Seal of the Healer
13233,Soloist Ascension Chest Seal of the Pyromancer
13234,Soloist Ascension Chest Seal of the Seafarer
13235,Soloist Ascension Chest Seal of the Singer
13236,Soloist Ascension Chest Seal of the Stargazer
13237,Soloist Ascension Chest Seal of the Traveler
13238,Soloist Ascension Chest Seal of the Venturer
13239,Soloist Ascension Chest Seal of the Warchief
13240,Soloist Ascension Glove Seal of the Cryomancer
13241,Soloist Ascension Glove Seal of the Drummer
13242,Soloist Ascension Helm Seal of the Arcanist
13243,Soloist Ascension Helm Seal of the Farseer
13244,Soloist Ascension Legging Seal of the Berserker
13245,Soloist Ascension Legging Seal of the Traveler
13246,Soloist Ascension Legging Seal of the Venturer
13247,Soloist Ascension Sleeve Seal of the Firechief
13248,Soloist Ascension Sleeve Seal of the Healer
13249,Soloist Ascension Sleeve Seal of the Pyromancer
13250,Soloist Ascension Sleeve Seal of the Warchief
13251,Soloist Ascension Wrist Seal of the Assassin
13252,Soloist Ascension Wrist Seal of the Defiler
13253,Soloist Ascension Wrist Seal of the Healer
13254,Soloist Ascension Wrist Seal of the Stargazer
13255,Soloist Dream Boot Seal of the Seafarer
13256,Soloist Dream Boot Seal of the Singer
13257,Soloist Dream Chest Seal of the Arcanist
13258,Soloist Dream Chest Seal of the Assassin
13259,Soloist Dream Chest Seal of the Berserker
13260,Soloist Dream Chest Seal of the Cryomancer
13261,Soloist Dream Chest Seal of the Defiler
13262,Soloist Dream Chest Seal of the Drummer
13263,Soloist Dream Chest Seal of the Farseer
13264,Soloist Dream Chest Seal of the Firechief
13265,Soloist Dream Chest Seal of the Healer
13266,Soloist Dream Chest Seal of the Pyromancer
13267,Soloist Dream Chest Seal of the Seafarer
13268,Soloist Dream Chest Seal of the Singer
13269,Soloist Dream Chest Seal of the Stargazer
13270,Soloist Dream Chest Seal of the Traveler
13271,Soloist Dream Chest Seal of the Venturer
13272,Soloist Dream Chest Seal of the Warchief
13273,Soloist Dream Glove Seal of the Cryomancer
13274,Soloist Dream Glove Seal of the Drummer
13275,Soloist Dream Helm Seal of the Arcanist
13276,Soloist Dream Helm Seal of the Farseer
13277,Soloist Dream Legging Seal of the Berserker
13278,Soloist Dream Legging Seal of the Traveler
13279,Soloist Dream Legging Seal of the Venturer
13280,Soloist Dream Sleeve Seal of the Firechief
13281,Soloist Dream Sleeve Seal of the Healer
13282,Soloist Dream Sleeve Seal of the Pyromancer
13283,Soloist Dream Sleeve Seal of the Warchief
13284,Soloist Dream Wrist Seal of the Assassin
13285,Soloist Dream Wrist Seal of the Defiler
13286,Soloist Dream Wrist Seal of the Healer
13287,Soloist Dream Wrist Seal of the Stargazer
13288,Soloist Planar Boot Seal of the Seafarer
13289,Soloist Planar Boot Seal of the Singer
13290,Soloist Planar Chest Seal of the Arcanist
13291,Soloist Planar Chest Seal of the Assassin
13292,Soloist Planar Chest Seal of the Berserker
13293,Soloist Planar Chest Seal of the Cryomancer
13294,Soloist Planar Chest Seal of the Defiler
13295,Soloist Planar Chest Seal of the Drummer
13296,Soloist Planar Chest Seal of the Farseer
13297,Soloist Planar Chest Seal of the Firechief
13298,Soloist Planar Chest Seal of the Healer
13299,Soloist Planar Chest Seal of the Pyromancer
13300,Soloist Planar Chest Seal of the Seafarer
13301,Soloist Planar Chest Seal of the Singer
13302,Soloist Planar Chest Seal of the Stargazer
13303,Soloist Planar Chest Seal of the Traveler
13304,Soloist Planar Chest Seal of the Venturer
13305,Soloist Planar Chest Seal of the Warchief
13306,Soloist Planar Glove Seal of the Cryomancer
13307,Soloist Planar Glove Seal of the Drummer
13308,Soloist Planar Helm Seal of the Arcanist
13309,Soloist Planar Helm Seal of the Farseer
13310,Soloist Planar Legging Seal of the Berserker
13311,Soloist Planar Legging Seal of the Traveler
13312,Soloist Planar Legging Seal of the Venturer
13313,Soloist Planar Sleeve Seal of the Firechief
13314,Soloist Planar Sleeve Seal of the Healer
13315,Soloist Planar Sleeve Seal of the Pyromancer
13316,Soloist Planar Sleeve Seal of the Warchief
13317,Soloist Planar Wrist Seal of the Assassin
13318,Soloist Planar Wrist Seal of the Defiler
13319,Soloist Planar Wrist Seal of the Healer
13320,Soloist Planar Wrist Seal of the Stargazer
13321,Solusek Ro Great Axe Ornament
13322,Solusek Ro Lance Ornament
13323,Solusek Ro Mace
13324,Solusek Ro Shield Ornament
13325,Solusek Ro Sun Shield Ornament
13326,Solusek Ro Sword Ornament
13327,Solusek Ro's Guard Spear Ornament
13328,Somber Iolite Shard
13329,Somber Iolite Stone
13330,Song
13331,Soothing Cocoon Silk
13332,Soothsayer's Eye
13333,Soul of the Grandmaster
13334,Soul of the Grandmaster
13335,SoulFire Ornamentation
13336,Soulseeker Bow Ornament
13337,Soulsiphon's Jewel
13338,Soulwhisper Ornamentation
13339,Sparking Scale
13340,Sparkling Ametrine Garnet
13341,Sparkling Ametrine Gemstone
13342,Sparkling Demantoid Shard
13343,Sparkling Demantoid Stone
13344,Sparkling Emerald of Protection
13345,Sparkling Emerald of Ravaging
13346,Sparkling Fragment of an Innocent Dream
13347,Sparkling Garnet of Constitution
13348,Sparkling Garnet of Constitution
13349,Sparkling Gem of Protection
13350,Sparkling Nest Ornament
13351,Sparkling Quartz of Resistance
13352,Sparkling Ruby of Fortune
13353,Sparkling Ruby of Seamanship
13354,Sparkling Sapphire of Insight
13355,Sparkling Sapphire of Insight
13356,Sparkling Sphere of Resistance
13357,Sparkling Tanzanite Shard
13358,Sparkling Tanzanite Stone
13359,Sparkling Tsavorite Garnet
13360,Sparkling Tsavorite Gemstone
13361,Spear of Bones Ornament
13362,Spear of Bones Ornamentation
13363,Spear of Fate Ornamentation
13364,Speed of Darkness
13365,Spellslinger's Focus Stone
13366,Spellslinger's Focus Stone
13367,Spellstone of the Mistress
13368,Sphalerite
13369,Sphalerite of Aggression
13370,Sphalerite of Alacrity
13371,Sphalerite of Battle
13372,Sphalerite of Celerity
13373,Sphalerite of Dexterity
13374,Sphalerite of Efficiency
13375,Sphalerite of Extension
13376,Sphalerite of Ferocity
13377,Sphalerite of Haste
13378,Sphalerite of Healing
13379,Sphalerite of Minor Aggression
13380,Sphalerite of Minor Alacrity
13381,Sphalerite of Minor Battle
13382,Sphalerite of Minor Celerity
13383,Sphalerite of Minor Dexterity
13384,Sphalerite of Minor Efficiency
13385,Sphalerite of Minor Extension
13386,Sphalerite of Minor Ferocity
13387,Sphalerite of Minor Haste
13388,Sphalerite of Minor Healing
13389,Sphalerite of Minor Potency
13390,Sphalerite of Minor Quickening
13391,Sphalerite of Minor Sight
13392,Sphalerite of Minor Sundering
13393,Sphalerite of Minor Virility
13394,Sphalerite of Potency
13395,Sphalerite of Pure Aggression
13396,Sphalerite of Pure Alacrity
13397,Sphalerite of Pure Battle
13398,Sphalerite of Pure Celerity
13399,Sphalerite of Pure Dexterity
13400,Sphalerite of Pure Efficiency
13401,Sphalerite of Pure Extension
13402,Sphalerite of Pure Ferocity
13403,Sphalerite of Pure Haste
13404,Sphalerite of Pure Healing
13405,Sphalerite of Pure Potency
13406,Sphalerite of Pure Quickening
13407,Sphalerite of Pure Sight
13408,Sphalerite of Pure Sundering
13409,Sphalerite of Pure Virility
13410,Sphalerite of Quickening
13411,Sphalerite of Sight
13412,Sphalerite of Sundering
13413,Sphalerite of Virility
13414,Sphere of Inevitability
13415,Sphere of Purest Ice
13416,Sphere of the Ancients
13417,Spiked Fang
13418,Spiked Gauntlet of Destruction Ornament
13419,Spinestone of the Gravemaster
13420,Spiny Cocoon Silk
13421,Spirit Shield Ornament
13422,Spirit of the Gorgon
13423,Spirit of the Wind
13424,Spiritcaller Shard of the Ancients
13425,Spiritcaller Totem of the Feral Ornamentation
13426,Spirited Stone of Life and Power
13427,Spiritstone of Life
13428,Spite-Fused Drachnid Eggs
13429,Splinter of Potency
13430,Splintered Obsidian Faycite Shard
13431,Splintered Totem of Rage
13432,Split Blade of Destruction Ornamentation
13433,Spore-Covered Pebble of Warding
13434,Spotted Lava Rock
13435,Spring Minerals
13436,Square Cut Alaris Gemstone
13437,Square Cut Black Sapphire
13438,Square Cut Energized Gemstone
13439,Square Cut Harmonagate
13440,Square Cut Miragestone
13441,Square Cut Prestidigitase
13442,Square Cut Ruby
13443,Square Cut Staurolite
13444,Square Cut Taaffeite
13445,Square Cut Underfoot Diamond
13446,Ssraeshzian Chain Arm Ornament
13447,Ssraeshzian Chain Boot Ornament
13448,Ssraeshzian Chain Chest Ornament
13449,Ssraeshzian Chain Hand Ornament
13450,Ssraeshzian Chain Helm Ornament
13451,Ssraeshzian Chain Leg Ornament
13452,Ssraeshzian Chain Wrist Ornament
13453,Ssraeshzian Cloth Arm Ornament
13454,Ssraeshzian Cloth Boot Ornament
13455,Ssraeshzian Cloth Chest Ornament
13456,Ssraeshzian Cloth Hand Ornament
13457,Ssraeshzian Cloth Helm Ornament
13458,Ssraeshzian Cloth Leg Ornament
13459,Ssraeshzian Cloth Robe Ornament
13460,Ssraeshzian Cloth Wrist Ornament
13461,Ssraeshzian Leather Arm Ornament
13462,Ssraeshzian Leather Boot Ornament
13463,Ssraeshzian Leather Chest Ornament
13464,Ssraeshzian Leather Hand Ornament
13465,Ssraeshzian Leather Helm Ornament
13466,Ssraeshzian Leather Leg Ornament
13467,Ssraeshzian Leather Wrist Ornament
13468,Ssraeshzian Plate Arm Ornament
13469,Ssraeshzian Plate Boot Ornament
13470,Ssraeshzian Plate Chest Ornament
13471,Ssraeshzian Plate Hand Ornament
13472,Ssraeshzian Plate Helm Ornament
13473,Ssraeshzian Plate Leg Ornament
13474,Ssraeshzian Plate Wrist Ornament
13475,Staff Ornament of the Void
13476,Staff Ornamentation of the Void
13477,Staff of Bones Ornament
13478,Staff of Bones Ornamentation
13479,Staff of Elemental Essence Ornamentation
13480,Staff of Eternal Eloquence Ornamentation
13481,Staff of Everliving Brambles Ornamentation
13482,Staff of Living Brambles Ornamentation
13483,Staff of Phenomenal Power Ornamentation
13484,Staff of Prismatic Power Ornamentation
13485,Staff of Ssraeshza Ornament
13486,Staff of Transcendence Ornamentation
13487,Staff of the Ancients Ornament
13488,Staff of the Four Ornamentation
13489,Staff of the Inferno Ornament
13490,Staff of the Mastrum Ornament
13491,Staff of the Serpent Ornamentation
13492,Stalwart Spitegem of Allure
13493,Stalwart Spitegem of Courage
13494,Stalwart Spitegem of Deftness
13495,Stalwart Spitegem of Foresight
13496,Stalwart Spitegem of Resilience
13497,Stalwart Spitegem of Scholarship
13498,Stalwart Spitegem of Stability
13499,Stalwart Spitegem of Swiftness
13500,Stalwart Spitegem of the Beneficent
13501,Stalwart Spitegem of the Brute
13502,Stalwart Spitegem of the Defender
13503,Stalwart Spitegem of the Fulcrum
13504,Stalwart Spitegem of the Gallant
13505,Stalwart Spitegem of the Hunter
13506,Stalwart Spitegem of the Resourceful
13507,Stalwart Spitegem of the Sturdy
13508,Stalwart Spitegem of the Valiant
13509,Stalwart Spitegem of the Vengeful
13510,Stalwart Sulstone of Allure
13511,Stalwart Sulstone of Courage
13512,Stalwart Sulstone of Deftness
13513,Stalwart Sulstone of Foresight
13514,Stalwart Sulstone of Resilience
13515,Stalwart Sulstone of Scholarship
13516,Stalwart Sulstone of Stability
13517,Stalwart Sulstone of Swiftness
13518,Stalwart Sulstone of the Beneficent
13519,Stalwart Sulstone of the Bowyer
13520,Stalwart Sulstone of the Brawler
13521,Stalwart Sulstone of the Brute
13522,Stalwart Sulstone of the Compassionate
13523,Stalwart Sulstone of the Dagger
13524,Stalwart Sulstone of the Defender
13525,Stalwart Sulstone of the Elements
13526,Stalwart Sulstone of the Fighter
13527,Stalwart Sulstone of the Fist
13528,Stalwart Sulstone of the Focused
13529,Stalwart Sulstone of the Fulcrum
13530,Stalwart Sulstone of the Gallant
13531,Stalwart Sulstone of the Hunter
13532,Stalwart Sulstone of the Knight
13533,Stalwart Sulstone of the Resourceful
13534,Stalwart Sulstone of the Sturdy
13535,Stalwart Sulstone of the Tactician
13536,Stalwart Sulstone of the Thoughtful
13537,Stalwart Sulstone of the Valiant
13538,Stalwart Sulstone of the Vengeful
13539,Stalwart Sulstone of the Wizened
13540,Standard of the Nightwatch Ornament
13541,Star Rose of Focused Disruption
13542,Starflow Stone
13543,Starflow of Aggression
13544,Starflow of Alacrity
13545,Starflow of Battle
13546,Starflow of Celerity
13547,Starflow of Dexterity
13548,Starflow of Efficiency
13549,Starflow of Extension
13550,Starflow of Ferocity
13551,Starflow of Haste
13552,Starflow of Healing
13553,Starflow of Minor Aggression
13554,Starflow of Minor Alacrity
13555,Starflow of Minor Battle
13556,Starflow of Minor Celerity
13557,Starflow of Minor Dexterity
13558,Starflow of Minor Efficiency
13559,Starflow of Minor Extension
13560,Starflow of Minor Ferocity
13561,Starflow of Minor Haste
13562,Starflow of Minor Healing
13563,Starflow of Minor Potency
13564,Starflow of Minor Quickening
13565,Starflow of Minor Sight
13566,Starflow of Minor Sundering
13567,Starflow of Minor Virility
13568,Starflow of Potency
13569,Starflow of Pure Aggression
13570,Starflow of Pure Alacrity
13571,Starflow of Pure Battle
13572,Starflow of Pure Celerity
13573,Starflow of Pure Dexterity
13574,Starflow of Pure Efficiency
13575,Starflow of Pure Extension
13576,Starflow of Pure Ferocity
13577,Starflow of Pure Haste
13578,Starflow of Pure Healing
13579,Starflow of Pure Potency
13580,Starflow of Pure Quickening
13581,Starflow of Pure Sight
13582,Starflow of Pure Sundering
13583,Starflow of Pure Virility
13584,Starflow of Quickening
13585,Starflow of Sight
13586,Starflow of Sundering
13587,Starflow of Virility
13588,Starlight Crystal
13589,Static Bolt
13590,Static Etched Core
13591,Steadfast Muramite Emerald
13592,Steam
13593,Steam
13594,Steam Procs
13595,Steam Procs
13596,Steam Procs
13597,Steam Procs
13598,Steam Procs
13599,Steam Procs
13600,Steam Procs
13601,Steam Sublimated Death Stone
13602,Steamvent Ruby
13603,Steamworks Robe of Precision Ornament
13604,Steatite Fragment
13605,Steeledge Stone
13606,Steelstone
13607,Steelstone Procs
13608,Steelstone Procs
13609,Steelstone Procs
13610,Steelward Stone
13611,Stillmind Emerald
13612,Stillmoon Claw Ornamentation
13613,Stillmoon Katana Ornamentation
13614,Stillmoon Naginata Ornamentation
13615,Stillmoon Otsuchi Ornamentation
13616,Stillmoon Sai Ornamentation
13617,Stillmoon Shield Ornamentation
13618,Stillmoon Tetsubo Ornamentation
13619,Stillmoon Yari Ornamentation
13620,Stillmoon Yumi Ornamentation
13621,Stomach of the Devourer
13622,Stone
13623,Stone
13624,Stone Eye of the Guardian
13625,Stone Guardian's Conjuration Shard
13626,Stone Procs
13627,Stone Procs
13628,Stone Procs
13629,Stone Procs
13630,Stone Procs
13631,Stone Procs
13632,Stone Procs
13633,Stone Procs
13634,Stone Procs
13635,Stone Shard of Fortitude
13636,Stone of Dark Essence
13637,Stone of Dark Health
13638,Stone of Dark Sorcerery
13639,Stone of Dark Tidings
13640,Stone of Dark Waters
13641,Stone of Departed Spirits
13642,Stone of Dragon Scales
13643,Stone of Dragon Tolls
13644,Stone of Focused Rage
13645,Stone of Greatness
13646,Stone of Horrid Transformation
13647,Stone of Horrid Transformation
13648,Stone of Icy Bolstering
13649,Stone of Insanity
13650,Stone of Judgment
13651,Stone of Judgment
13652,Stone of Light
13653,Stone of Lost Memories
13654,Stone of Might
13655,Stone of Might
13656,Stone of Mind Control
13657,Stone of Planar Protection
13658,Stone of Planar Protection
13659,Stone of Portal Calling
13660,Stone of Power
13661,Stone of Recovery
13662,Stone of Resilience
13663,Stone of Sharpening
13664,Stone of Tranquility
13665,Stone of Twisted Protection
13666,Stone of Vampiric Shadows
13667,Stone of the Bloodstill
13668,Stone of the Crystal Circle
13669,Stone of the Crystal Circle
13670,Stone of the Crystal Circle
13671,Stone of the Dar Clan
13672,Stone of the Defensive Arts
13673,Stone of the Immortal Pond
13674,Stone of the Landing
13675,Stone of the Riotous
13676,Stone of the Sovereign
13677,Stonefed Chip
13678,Stonejaw Shell Chip
13679,Stonewarden
13680,Stormcaller's Crystallized Lightning
13681,Stormcaller's Molar
13682,Stormflow Stone
13683,Stormflow of Aggression
13684,Stormflow of Alacrity
13685,Stormflow of Battle
13686,Stormflow of Celerity
13687,Stormflow of Dexterity
13688,Stormflow of Efficiency
13689,Stormflow of Extension
13690,Stormflow of Ferocity
13691,Stormflow of Haste
13692,Stormflow of Healing
13693,Stormflow of Minor Aggression
13694,Stormflow of Minor Alacrity
13695,Stormflow of Minor Battle
13696,Stormflow of Minor Celerity
13697,Stormflow of Minor Dexterity
13698,Stormflow of Minor Efficiency
13699,Stormflow of Minor Extension
13700,Stormflow of Minor Ferocity
13701,Stormflow of Minor Haste
13702,Stormflow of Minor Healing
13703,Stormflow of Minor Potency
13704,Stormflow of Minor Quickening
13705,Stormflow of Minor Sight
13706,Stormflow of Minor Sundering
13707,Stormflow of Minor Virility
13708,Stormflow of Potency
13709,Stormflow of Pure Aggression
13710,Stormflow of Pure Alacrity
13711,Stormflow of Pure Battle
13712,Stormflow of Pure Celerity
13713,Stormflow of Pure Dexterity
13714,Stormflow of Pure Efficiency
13715,Stormflow of Pure Extension
13716,Stormflow of Pure Ferocity
13717,Stormflow of Pure Haste
13718,Stormflow of Pure Healing
13719,Stormflow of Pure Potency
13720,Stormflow of Pure Quickening
13721,Stormflow of Pure Sight
13722,Stormflow of Pure Sundering
13723,Stormflow of Pure Virility
13724,Stormflow of Quickening
13725,Stormflow of Sight
13726,Stormflow of Sundering
13727,Stormflow of Virility
13728,Stormlord's Bludgeon Ornament
13729,Stormwheel's Burning Debris
13730,Stra'Hazir the Great Destroyer Ornament
13731,Strange Glowing Stone
13732,Strange Triceratop's Horn
13733,Strength of Timber Ornament
13734,Strength of the Adherent
13735,Striped Agate of Devotion
13736,Striped Jade Mindstone
13737,Stunning Sapphire of the Sepulcher
13738,Sublime Boot Symbol of Below
13739,Sublime Boot Symbol of Compassion
13740,Sublime Boot Symbol of Devotion
13741,Sublime Boot Symbol of Growth
13742,Sublime Boot Symbol of Hate
13743,Sublime Boot Symbol of Infestation
13744,Sublime Boot Symbol of Integrity
13745,Sublime Boot Symbol of Judgment
13746,Sublime Boot Symbol of Stillness
13747,Sublime Boot Symbol of Storms
13748,Sublime Boot Symbol of Terror
13749,Sublime Boot Symbol of Wildfire
13750,Sublime Boot Symbol of the Brood
13751,Sublime Boot Symbol of the Depths
13752,Sublime Boot Symbol of the Farceur
13753,Sublime Boot Symbol of the Skeptic
13754,Sublime Boot Symbol of the Warmonger
13755,Sublime Chest Symbol of Below
13756,Sublime Chest Symbol of Compassion
13757,Sublime Chest Symbol of Devotion
13758,Sublime Chest Symbol of Growth
13759,Sublime Chest Symbol of Hate
13760,Sublime Chest Symbol of Infestation
13761,Sublime Chest Symbol of Integrity
13762,Sublime Chest Symbol of Judgment
13763,Sublime Chest Symbol of Stillness
13764,Sublime Chest Symbol of Storms
13765,Sublime Chest Symbol of Terror
13766,Sublime Chest Symbol of Wildfire
13767,Sublime Chest Symbol of the Brood
13768,Sublime Chest Symbol of the Depths
13769,Sublime Chest Symbol of the Farceur
13770,Sublime Chest Symbol of the Skeptic
13771,Sublime Chest Symbol of the Warmonger
13772,Sublime Glove Symbol of Below
13773,Sublime Glove Symbol of Compassion
13774,Sublime Glove Symbol of Devotion
13775,Sublime Glove Symbol of Growth
13776,Sublime Glove Symbol of Hate
13777,Sublime Glove Symbol of Infestation
13778,Sublime Glove Symbol of Integrity
13779,Sublime Glove Symbol of Judgment
13780,Sublime Glove Symbol of Stillness
13781,Sublime Glove Symbol of Storms
13782,Sublime Glove Symbol of Terror
13783,Sublime Glove Symbol of Wildfire
13784,Sublime Glove Symbol of the Brood
13785,Sublime Glove Symbol of the Depths
13786,Sublime Glove Symbol of the Farceur
13787,Sublime Glove Symbol of the Skeptic
13788,Sublime Glove Symbol of the Warmonger
13789,Sublime Helm Symbol of Below
13790,Sublime Helm Symbol of Compassion
13791,Sublime Helm Symbol of Devotion
13792,Sublime Helm Symbol of Growth
13793,Sublime Helm Symbol of Hate
13794,Sublime Helm Symbol of Infestation
13795,Sublime Helm Symbol of Integrity
13796,Sublime Helm Symbol of Judgment
13797,Sublime Helm Symbol of Stillness
13798,Sublime Helm Symbol of Storms
13799,Sublime Helm Symbol of Terror
13800,Sublime Helm Symbol of Wildfire
13801,Sublime Helm Symbol of the Brood
13802,Sublime Helm Symbol of the Depths
13803,Sublime Helm Symbol of the Farceur
13804,Sublime Helm Symbol of the Skeptic
13805,Sublime Helm Symbol of the Warmonger
13806,Sublime Legging Symbol of Below
13807,Sublime Legging Symbol of Compassion
13808,Sublime Legging Symbol of Devotion
13809,Sublime Legging Symbol of Growth
13810,Sublime Legging Symbol of Hate
13811,Sublime Legging Symbol of Infestation
13812,Sublime Legging Symbol of Integrity
13813,Sublime Legging Symbol of Judgment
13814,Sublime Legging Symbol of Stillness
13815,Sublime Legging Symbol of Storms
13816,Sublime Legging Symbol of Terror
13817,Sublime Legging Symbol of Wildfire
13818,Sublime Legging Symbol of the Brood
13819,Sublime Legging Symbol of the Depths
13820,Sublime Legging Symbol of the Farceur
13821,Sublime Legging Symbol of the Skeptic
13822,Sublime Legging Symbol of the Warmonger
13823,Sublime Nimble Symbol of Below
13824,Sublime Nimble Symbol of Compassion
13825,Sublime Nimble Symbol of Decay
13826,Sublime Nimble Symbol of Devotion
13827,Sublime Nimble Symbol of Growth
13828,Sublime Nimble Symbol of Hate
13829,Sublime Nimble Symbol of Infestation
13830,Sublime Nimble Symbol of Integrity
13831,Sublime Nimble Symbol of Judgment
13832,Sublime Nimble Symbol of Malignancy
13833,Sublime Nimble Symbol of Stillness
13834,Sublime Nimble Symbol of Storms
13835,Sublime Nimble Symbol of Terror
13836,Sublime Nimble Symbol of Thaumaturgy
13837,Sublime Nimble Symbol of Wildfire
13838,Sublime Nimble Symbol of the Brood
13839,Sublime Nimble Symbol of the Depths
13840,Sublime Nimble Symbol of the Farceur
13841,Sublime Nimble Symbol of the Fire Lord
13842,Sublime Nimble Symbol of the Skeptic
13843,Sublime Nimble Symbol of the Warmonger
13844,Sublime Penetrating Symbol of Below
13845,Sublime Penetrating Symbol of Compassion
13846,Sublime Penetrating Symbol of Decay
13847,Sublime Penetrating Symbol of Devotion
13848,Sublime Penetrating Symbol of Growth
13849,Sublime Penetrating Symbol of Hate
13850,Sublime Penetrating Symbol of Infestation
13851,Sublime Penetrating Symbol of Integrity
13852,Sublime Penetrating Symbol of Judgment
13853,Sublime Penetrating Symbol of Malignancy
13854,Sublime Penetrating Symbol of Stillness
13855,Sublime Penetrating Symbol of Storms
13856,Sublime Penetrating Symbol of Terror
13857,Sublime Penetrating Symbol of Thaumaturgy
13858,Sublime Penetrating Symbol of Wildfire
13859,Sublime Penetrating Symbol of the Brood
13860,Sublime Penetrating Symbol of the Depths
13861,Sublime Penetrating Symbol of the Farceur
13862,Sublime Penetrating Symbol of the Fire Lord
13863,Sublime Penetrating Symbol of the Skeptic
13864,Sublime Penetrating Symbol of the Warmonger
13865,Sublime Reaching Symbol of Below
13866,Sublime Reaching Symbol of Compassion
13867,Sublime Reaching Symbol of Decay
13868,Sublime Reaching Symbol of Devotion
13869,Sublime Reaching Symbol of Growth
13870,Sublime Reaching Symbol of Hate
13871,Sublime Reaching Symbol of Infestation
13872,Sublime Reaching Symbol of Integrity
13873,Sublime Reaching Symbol of Judgment
13874,Sublime Reaching Symbol of Malignancy
13875,Sublime Reaching Symbol of Stillness
13876,Sublime Reaching Symbol of Storms
